Time (min),Intensity (mAU)
9.266651,0.246048
9.273319,0.248432
9.279986,0.250816
9.286654,0.251770
9.293322,0.251770
9.299989,0.250816
9.306657,0.248909
9.313324,0.246048
9.319992,0.242710
9.326659,0.240326
9.333326,0.238419
9.339994,0.237942
9.346662,0.238419
9.353330,0.239849
9.359998,0.240803
9.366665,0.242233
9.373333,0.243187
9.380000,0.243664
9.386667,0.243664
9.393335,0.243664
9.400002,0.244141
9.406671,0.243664
9.413338,0.242710
9.420006,0.241280
9.426673,0.240326
9.433340,0.239849
9.440008,0.239849
9.446675,0.240803
9.453343,0.241756
9.460011,0.243187
9.466678,0.243187
9.473346,0.242710
9.480013,0.241756
9.486681,0.242233
9.493348,0.243664
9.500015,0.246048
9.506683,0.248909
9.513351,0.251293
9.520019,0.252247
9.526687,0.252724
9.533354,0.251770
9.540022,0.251293
9.546689,0.251293
9.553356,0.252247
9.560024,0.252247
9.566691,0.252247
9.573359,0.252247
9.580027,0.252247
9.586694,0.251770
9.593362,0.250816
9.600029,0.250340
9.606697,0.249386
9.613364,0.248432
9.620031,0.247955
9.626699,0.247478
9.633367,0.247478
9.640035,0.247955
9.646702,0.249863
9.653370,0.250816
9.660037,0.250816
9.666704,0.250340
9.673373,0.249386
9.680040,0.248909
9.686707,0.247955
9.693376,0.248909
9.700043,0.250816
9.706711,0.253201
9.713378,0.255108
9.720045,0.257015
9.726713,0.258446
9.733380,0.258446
9.740048,0.257492
9.746716,0.257492
9.753383,0.258446
9.760051,0.259876
9.766718,0.260830
9.773386,0.261307
9.780053,0.261784
9.786720,0.261784
9.793388,0.260353
9.800056,0.258446
9.806724,0.257492
9.813391,0.257969
9.820058,0.258923
9.826726,0.260353
9.833394,0.261307
9.840061,0.262260
9.846729,0.262737
9.853396,0.262260
9.860065,0.260830
9.866732,0.259399
9.873399,0.259399
9.880067,0.258923
9.886734,0.257969
9.893402,0.257492
9.900069,0.257015
9.906737,0.256062
9.913404,0.255585
9.920072,0.255108
9.926740,0.255585
9.933407,0.256538
9.940075,0.258923
9.946742,0.260830
9.953409,0.261784
9.960077,0.262737
9.966744,0.264645
9.973413,0.266552
9.980080,0.267029
9.986747,0.267982
9.993416,0.269890
10.000083,0.271320
10.006750,0.271797
10.013418,0.272274
10.020085,0.273228
10.026753,0.274181
10.033421,0.274181
10.040088,0.273705
10.046756,0.273228
10.053423,0.272274
10.060091,0.271320
10.066758,0.270367
10.073425,0.269890
10.080093,0.268936
10.086761,0.268936
10.093429,0.270367
10.100096,0.271797
10.106763,0.272274
10.113431,0.272751
10.120098,0.272274
10.126766,0.270844
10.133433,0.269413
10.140101,0.267982
10.146769,0.267506
10.153437,0.267506
10.160105,0.267982
10.166772,0.267982
10.173439,0.267029
10.180107,0.266552
10.186774,0.265598
10.193442,0.264645
10.200109,0.264168
10.206777,0.264168
10.213445,0.265598
10.220112,0.267506
10.226780,0.270367
10.233447,0.272751
10.240114,0.276089
10.246782,0.277996
10.253449,0.278950
10.260118,0.278473
10.266785,0.277519
10.273452,0.276089
10.280120,0.276089
10.286787,0.277042
10.293455,0.277519
10.300122,0.278473
10.306789,0.278473
10.313458,0.277519
10.320126,0.275135
10.326793,0.272751
10.333461,0.271320
10.340128,0.271320
10.346796,0.272274
10.353463,0.273228
10.360130,0.274658
10.366798,0.277042
10.373466,0.277996
10.380134,0.277996
10.386801,0.276566
10.393469,0.275612
10.400136,0.274658
10.406803,0.273705
10.413471,0.271797
10.420138,0.271797
10.426806,0.272751
10.433474,0.275135
10.440141,0.277519
10.446809,0.278950
10.453476,0.278950
10.460144,0.278950
10.466811,0.278950
10.473479,0.278473
10.480147,0.277996
10.486814,0.277996
10.493482,0.278950
10.500150,0.279903
10.506817,0.279903
10.513485,0.279427
10.520152,0.279427
10.526819,0.279903
10.533487,0.280380
10.540154,0.281334
10.546823,0.282288
10.553490,0.283241
10.560157,0.283718
10.566825,0.284672
10.573492,0.285149
10.580160,0.287056
10.586827,0.288486
10.593494,0.289440
10.600163,0.290394
10.606830,0.290871
10.613498,0.290871
10.620165,0.289917
10.626833,0.289917
10.633501,0.290394
10.640168,0.290871
10.646836,0.291348
10.653503,0.291824
10.660171,0.291824
10.666839,0.290871
10.673506,0.289917
10.680174,0.289440
10.686841,0.287533
10.693508,0.285149
10.700176,0.282288
10.706843,0.280380
10.713511,0.279903
10.720179,0.280857
10.726846,0.283241
10.733514,0.286102
10.740181,0.288963
10.746849,0.289917
10.753516,0.288963
10.760183,0.287533
10.766851,0.286579
10.773519,0.286579
10.780187,0.287533
10.786854,0.288963
10.793522,0.291824
10.800190,0.293255
10.806857,0.293255
10.813524,0.293732
10.820192,0.295639
10.826859,0.297546
10.833528,0.298500
10.840195,0.298977
10.846862,0.299931
10.853530,0.299931
10.860197,0.299454
10.866865,0.298500
10.873532,0.298023
10.880200,0.298500
10.886868,0.298977
10.893535,0.299454
10.900203,0.299454
10.906870,0.298977
10.913538,0.299454
10.920205,0.299454
10.926872,0.299454
10.933540,0.298500
10.940207,0.298023
10.946876,0.297546
10.953544,0.296116
10.960211,0.293732
10.966879,0.292301
10.973546,0.291348
10.980213,0.291824
10.986881,0.292778
10.993548,0.294209
11.000216,0.295162
11.006884,0.295162
11.013551,0.294209
11.020219,0.291824
11.026886,0.288963
11.033554,0.287056
11.040221,0.286102
11.046888,0.287056
11.053556,0.287533
11.060224,0.288963
11.066892,0.290394
11.073559,0.291824
11.080226,0.292301
11.086894,0.291824
11.093561,0.290871
11.100229,0.290394
11.106896,0.289917
11.113564,0.288963
11.120233,0.288010
11.126900,0.288486
11.133568,0.289440
11.140235,0.291348
11.146902,0.292778
11.153570,0.294209
11.160237,0.296593
11.166905,0.298977
11.173573,0.300884
11.180240,0.301838
11.186908,0.301838
11.193575,0.301361
11.200243,0.300407
11.206910,0.298500
11.213577,0.296116
11.220245,0.294685
11.226912,0.293732
11.233581,0.293255
11.240248,0.293255
11.246915,0.293255
11.253583,0.293255
11.260250,0.293732
11.266918,0.294685
11.273586,0.295162
11.280253,0.296116
11.286922,0.297070
11.293589,0.298977
11.300256,0.300407
11.306924,0.300884
11.313591,0.300884
11.320259,0.299931
11.326926,0.298500
11.333593,0.296593
11.340261,0.295162
11.346929,0.293255
11.353597,0.292301
11.360264,0.292778
11.366932,0.294209
11.373599,0.296116
11.380266,0.298500
11.386934,0.300407
11.393601,0.302792
11.400270,0.304222
11.406937,0.304699
11.413604,0.304222
11.420272,0.303745
11.426939,0.303745
11.433607,0.302792
11.440275,0.300884
11.446942,0.299931
11.453610,0.299454
11.460278,0.298977
11.466945,0.298023
11.473613,0.296593
11.480280,0.297070
11.486948,0.298500
11.493615,0.300407
11.500282,0.301838
11.506950,0.302315
11.513618,0.303268
11.520286,0.304222
11.526953,0.303268
11.533620,0.301838
11.540288,0.301361
11.546955,0.302792
11.553623,0.305176
11.560290,0.307083
11.566957,0.310421
11.573626,0.314236
11.580293,0.317097
11.586961,0.317097
11.593629,0.315666
11.600296,0.313282
11.606964,0.311852
11.613631,0.311375
11.620299,0.311375
11.626966,0.312805
11.633634,0.315189
11.640302,0.317574
11.646969,0.319004
11.653637,0.318050
11.660304,0.316143
11.666971,0.314713
11.673639,0.314713
11.680306,0.314236
11.686975,0.314236
11.693642,0.313759
11.700309,0.312805
11.706977,0.312805
11.713644,0.312805
11.720312,0.311852
11.726979,0.310898
11.733646,0.311375
11.740314,0.312328
11.746983,0.311852
11.753650,0.309944
11.760318,0.308990
11.766985,0.309467
11.773653,0.309944
11.780320,0.309944
11.786987,0.309944
11.793655,0.309944
11.800323,0.309467
11.806991,0.309467
11.813658,0.309467
11.820325,0.309467
11.826993,0.308990
11.833660,0.308990
11.840328,0.308990
11.846995,0.308514
11.853663,0.306606
11.860331,0.305653
11.866998,0.306129
11.873666,0.306606
11.880333,0.305653
11.887001,0.305176
11.893668,0.306129
11.900335,0.308037
11.907004,0.309467
11.913671,0.310421
11.920339,0.310898
11.927007,0.311375
11.933674,0.310421
11.940342,0.308514
11.947009,0.306606
11.953676,0.305653
11.960344,0.305653
11.967011,0.306606
11.973680,0.308990
11.980347,0.311852
11.987014,0.313759
11.993682,0.314236
12.000349,0.314713
12.007017,0.314713
12.013684,0.315189
12.020351,0.314713
12.027020,0.314236
12.033687,0.315189
12.040355,0.317097
12.047022,0.318050
12.053689,0.319004
12.060357,0.319481
12.067025,0.319481
12.073692,0.319958
12.080360,0.319958
12.087028,0.319958
12.093696,0.319481
12.100363,0.318527
12.107031,0.319004
12.113698,0.319958
12.120365,0.321388
12.127033,0.322819
12.133700,0.324726
12.140368,0.326633
12.147036,0.327110
12.153703,0.326157
12.160371,0.323772
12.167038,0.320911
12.173706,0.317574
12.180373,0.315189
12.187040,0.314236
12.193708,0.314236
12.200376,0.315666
12.207044,0.316620
12.213711,0.317097
12.220378,0.317097
12.227047,0.317574
12.233714,0.317574
12.240381,0.317574
12.247049,0.318050
12.253716,0.320435
12.260385,0.322342
12.267052,0.323296
12.273719,0.324726
12.280387,0.326633
12.287054,0.327587
12.293722,0.327587
12.300389,0.326633
12.307056,0.325680
12.313725,0.323296
12.320392,0.320435
12.327060,0.319004
12.333727,0.319004
12.340395,0.319004
12.347062,0.318527
12.353729,0.319481
12.360397,0.319958
12.367064,0.319004
12.373733,0.317574
12.380400,0.317574
12.387068,0.319958
12.393736,0.323296
12.400403,0.327110
12.407070,0.330448
12.413738,0.332355
12.420405,0.333786
12.427073,0.334263
12.433741,0.333786
12.440408,0.332355
12.447076,0.330925
12.453743,0.329971
12.460411,0.328541
12.467078,0.326157
12.473745,0.323772
12.480413,0.322342
12.487081,0.323296
12.493749,0.324726
12.500416,0.327110
12.507084,0.329494
12.513751,0.331402
12.520419,0.333786
12.527086,0.335693
12.533754,0.336170
12.540421,0.335217
12.547090,0.333309
12.553756,0.330925
12.560424,0.329494
12.567091,0.328064
12.573759,0.327587
12.580426,0.329494
12.587094,0.333309
12.593761,0.337124
12.600430,0.339508
12.607097,0.339508
12.613765,0.338078
12.620431,0.336170
12.627100,0.333309
12.633768,0.330448
12.640434,0.328541
12.647103,0.328541
12.653769,0.330925
12.660438,0.333309
12.667105,0.334740
12.673773,0.335217
12.680440,0.335693
12.687108,0.335217
12.693775,0.333309
12.700443,0.330925
12.707109,0.329971
12.713778,0.330448
12.720445,0.330925
12.727113,0.331402
12.733780,0.331879
12.740448,0.333309
12.747115,0.335693
12.753783,0.337124
12.760450,0.338554
12.767118,0.340462
12.773785,0.341892
12.780454,0.342369
12.787122,0.341892
12.793788,0.341415
12.800457,0.339985
12.807123,0.337601
12.813791,0.336647
12.820458,0.336170
12.827127,0.336647
12.833794,0.337124
12.840462,0.338554
12.847129,0.341415
12.853797,0.344276
12.860464,0.347137
12.867132,0.349522
12.873798,0.352383
12.880467,0.354767
12.887134,0.356197
12.893802,0.356674
12.900469,0.356197
12.907137,0.354767
12.913804,0.353336
12.920472,0.350952
12.927139,0.349522
12.933807,0.348568
12.940474,0.349998
12.947143,0.350475
12.953811,0.349998
12.960477,0.350475
12.967146,0.349998
12.973812,0.347137
12.980480,0.343800
12.987147,0.341892
12.993815,0.341415
13.000483,0.341415
13.007151,0.341415
13.013818,0.342846
13.020486,0.344753
13.027152,0.345230
13.033821,0.345230
13.040487,0.344753
13.047155,0.344276
13.053823,0.343800
13.060491,0.343800
13.067158,0.344276
13.073826,0.344753
13.080493,0.346184
13.087161,0.347614
13.093828,0.348091
13.100496,0.347137
13.107164,0.346661
13.113832,0.346661
13.120500,0.346661
13.127166,0.346184
13.133835,0.346184
13.140501,0.346184
13.147169,0.346184
13.153836,0.346184
13.160504,0.346184
13.167171,0.345707
13.173840,0.345230
13.180507,0.345230
13.187175,0.345707
13.193841,0.346661
13.200510,0.347614
13.207176,0.350475
13.213844,0.353336
13.220511,0.356197
13.227180,0.357151
13.233847,0.357151
13.240515,0.355244
13.247182,0.352859
13.253850,0.349522
13.260516,0.348091
13.267185,0.348568
13.273853,0.349522
13.280519,0.351429
13.287189,0.352859
13.293855,0.354290
13.300523,0.354290
13.307190,0.352859
13.313858,0.351429
13.320525,0.350952
13.327193,0.350952
13.333860,0.349998
13.340528,0.349045
13.347196,0.347614
13.353864,0.346184
13.360530,0.344276
13.367199,0.343800
13.373865,0.345230
13.380533,0.346661
13.387200,0.348568
13.393868,0.350475
13.400536,0.350952
13.407204,0.350475
13.413871,0.349045
13.420539,0.348091
13.427207,0.348568
13.433874,0.349998
13.440542,0.352383
13.447208,0.355244
13.453877,0.358105
13.460544,0.360489
13.467212,0.362396
13.473879,0.362396
13.480547,0.361443
13.487214,0.359535
13.493882,0.358582
13.500549,0.359535
13.507217,0.360489
13.513884,0.361443
13.520553,0.362396
13.527219,0.363350
13.533887,0.362873
13.540554,0.360966
13.547222,0.357628
13.553889,0.355244
13.560557,0.354290
13.567225,0.353813
13.573893,0.355244
13.580560,0.357151
13.587228,0.359058
13.593896,0.360489
13.600563,0.360489
13.607231,0.360012
13.613897,0.359058
13.620566,0.358582
13.627233,0.358582
13.633901,0.358582
13.640568,0.358582
13.647236,0.358105
13.653903,0.358582
13.660571,0.359535
13.667238,0.360966
13.673906,0.362873
13.680573,0.364780
13.687242,0.365734
13.693908,0.366211
13.700576,0.364780
13.707243,0.363350
13.713911,0.361919
13.720578,0.361919
13.727246,0.362873
13.733913,0.363350
13.740582,0.364304
13.747250,0.364780
13.753917,0.365257
13.760585,0.365734
13.767251,0.365734
13.773920,0.365734
13.780586,0.365734
13.787254,0.366211
13.793921,0.366688
13.800590,0.366688
13.807257,0.366211
13.813925,0.366211
13.820592,0.366688
13.827260,0.366688
13.833927,0.367165
13.840595,0.367641
13.847261,0.368118
13.853930,0.367641
13.860597,0.367641
13.867265,0.368118
13.873932,0.368118
13.880600,0.369549
13.887267,0.371456
13.893935,0.373363
13.900602,0.373363
13.907270,0.372410
13.913939,0.370979
13.920606,0.369549
13.927274,0.369072
13.933940,0.369072
13.940609,0.369549
13.947275,0.370502
13.953943,0.370979
13.960610,0.371456
13.967278,0.371456
13.973946,0.370502
13.980614,0.369549
13.987281,0.369549
13.993949,0.369549
14.000615,0.369549
14.007284,0.369549
14.013950,0.370979
14.020618,0.371456
14.027286,0.370979
14.033954,0.370502
14.040621,0.370502
14.047289,0.369549
14.053956,0.369072
14.060624,0.369072
14.067292,0.370979
14.073959,0.372410
14.080627,0.373840
14.087295,0.375271
14.093963,0.376701
14.100629,0.377655
14.107298,0.377655
14.113964,0.377178
14.120632,0.375748
14.127299,0.373840
14.133967,0.372410
14.140635,0.372410
14.147303,0.373840
14.153970,0.375748
14.160638,0.376701
14.167304,0.377655
14.173973,0.377655
14.180639,0.377178
14.187307,0.375748
14.193974,0.374317
14.200643,0.374317
14.207310,0.376225
14.213978,0.377655
14.220645,0.377655
14.227313,0.378132
14.233981,0.378609
14.240648,0.378609
14.247316,0.378132
14.253983,0.377655
14.260652,0.378132
14.267318,0.378132
14.273986,0.377655
14.280653,0.376701
14.287321,0.375271
14.293988,0.373363
14.300656,0.372410
14.307323,0.372410
14.313992,0.373363
14.320659,0.374317
14.327327,0.374794
14.333993,0.375271
14.340662,0.374794
14.347328,0.374317
14.353996,0.374317
14.360663,0.374317
14.367332,0.375271
14.373999,0.377178
14.380667,0.378609
14.387335,0.380039
14.394002,0.380516
14.400670,0.380993
14.407337,0.380993
14.414005,0.380516
14.420671,0.379562
14.427341,0.378609
14.434007,0.377178
14.440675,0.376701
14.447342,0.376701
14.454010,0.378132
14.460677,0.379086
14.467345,0.378132
14.474012,0.377655
14.480680,0.378132
14.487347,0.379562
14.494016,0.380039
14.500682,0.380516
14.507350,0.381947
14.514017,0.382900
14.520685,0.383377
14.527352,0.382423
14.534020,0.380039
14.540688,0.378132
14.547356,0.377178
14.554024,0.377655
14.560691,0.378609
14.567359,0.380039
14.574026,0.382423
14.580694,0.385284
14.587360,0.387192
14.594029,0.388622
14.600696,0.390053
14.607364,0.390530
14.614031,0.389576
14.620699,0.388145
14.627366,0.386715
14.634034,0.385284
14.640701,0.383854
14.647369,0.383854
14.654036,0.384808
14.660705,0.386715
14.667371,0.388145
14.674039,0.390053
14.680706,0.391006
14.687374,0.391960
14.694041,0.392437
14.700709,0.392914
14.707377,0.393867
14.714045,0.395775
14.720713,0.397682
14.727380,0.398159
14.734048,0.398636
14.740714,0.399590
14.747383,0.400543
14.754049,0.401497
14.760717,0.402451
14.767385,0.403404
14.774053,0.404835
14.780720,0.406265
14.787388,0.406742
14.794055,0.407219
14.800723,0.406265
14.807390,0.405312
14.814058,0.404835
14.820724,0.403881
14.827394,0.402927
14.834060,0.401497
14.840728,0.400543
14.847395,0.399113
14.854063,0.397682
14.860730,0.394821
14.867398,0.391960
14.874066,0.389576
14.880733,0.387669
14.887402,0.386715
14.894069,0.385761
14.900737,0.385284
14.907403,0.383854
14.914072,0.381947
14.920738,0.380039
14.927406,0.379086
14.934073,0.379562
14.940742,0.381470
14.947409,0.383377
14.954077,0.385284
14.960744,0.386238
14.967412,0.387669
14.974078,0.388145
14.980747,0.389099
14.987413,0.389576
14.994081,0.389576
15.000749,0.391483
15.007417,0.392914
15.014084,0.393391
15.020752,0.392914
15.027420,0.391483
15.034087,0.390530
15.040755,0.389576
15.047422,0.388622
15.054090,0.389099
15.060758,0.390530
15.067426,0.393391
15.074092,0.396729
15.080761,0.400066
15.087427,0.401020
15.094095,0.399113
15.100762,0.397682
15.107430,0.395298
15.114098,0.392914
15.120766,0.391006
15.127433,0.391483
15.134101,0.393391
15.140767,0.395775
15.147436,0.398159
15.154102,0.399590
15.160770,0.400066
15.167438,0.399113
15.174106,0.398159
15.180773,0.396729
15.187441,0.395775
15.194109,0.395775
15.200776,0.396729
15.207444,0.397682
15.214111,0.399113
15.220779,0.401497
15.227446,0.403881
15.234115,0.406265
15.240781,0.408173
15.247449,0.409126
15.254116,0.409603
15.260784,0.408649
15.267451,0.405788
15.274119,0.402927
15.280787,0.400066
15.287455,0.397682
15.294122,0.396252
15.300790,0.396252
15.307456,0.397205
15.314125,0.398636
15.320791,0.400066
15.327459,0.402451
15.334126,0.403881
15.340795,0.403881
15.347463,0.403881
15.354130,0.402927
15.360798,0.401497
15.367465,0.400066
15.374133,0.398636
15.380800,0.397682
15.387468,0.396252
15.394135,0.394821
15.400804,0.393391
15.407470,0.392914
15.414138,0.392437
15.420805,0.391483
15.427473,0.391483
15.434140,0.393391
15.440808,0.395775
15.447475,0.397205
15.454144,0.397682
15.460810,0.397682
15.467479,0.396729
15.474145,0.395298
15.480813,0.394344
15.487480,0.394344
15.494148,0.394344
15.500816,0.395775
15.507483,0.397205
15.514152,0.398636
15.520819,0.398636
15.527487,0.398636
15.534154,0.399590
15.540822,0.399590
15.547489,0.398159
15.554157,0.396729
15.560823,0.396252
15.567492,0.396729
15.574159,0.396729
15.580827,0.397205
15.587494,0.400066
15.594162,0.403404
15.600829,0.406742
15.607497,0.409603
15.614164,0.411987
15.620832,0.413418
15.627499,0.413418
15.634168,0.412464
15.640834,0.410557
15.647502,0.409126
15.654169,0.407219
15.660837,0.405788
15.667505,0.404835
15.674172,0.404358
15.680840,0.403881
15.687508,0.403881
15.694176,0.404835
15.700843,0.405788
15.707511,0.406265
15.714177,0.406265
15.720846,0.405312
15.727512,0.403404
15.734180,0.401020
15.740848,0.399113
15.747516,0.398636
15.754183,0.398159
15.760851,0.399113
15.767518,0.399590
15.774186,0.400066
15.780853,0.400543
15.787521,0.401497
15.794188,0.402451
15.800857,0.403404
15.807523,0.405788
15.814191,0.407696
15.820860,0.408649
15.827526,0.409603
15.834194,0.411034
15.840861,0.413418
15.847529,0.413895
15.854197,0.413895
15.860865,0.414371
15.867532,0.415802
15.874200,0.416279
15.880866,0.415802
15.887535,0.414848
15.894201,0.414371
15.900869,0.413895
15.907537,0.413418
15.914205,0.412941
15.920872,0.413418
15.927540,0.414848
15.934207,0.416279
15.940875,0.416279
15.947541,0.415802
15.954210,0.415325
15.960876,0.415325
15.967545,0.414848
15.974212,0.414371
15.980880,0.414848
15.987548,0.415802
15.994215,0.416756
16.000883,0.417233
16.007549,0.417709
16.014219,0.418186
16.020885,0.418186
16.027554,0.417709
16.034220,0.416279
16.040888,0.415325
16.047556,0.416279
16.054224,0.418186
16.060890,0.419140
16.067558,0.420570
16.074224,0.422955
16.080894,0.425339
16.087561,0.426769
16.094229,0.427246
16.100895,0.426769
16.107563,0.425339
16.114231,0.423908
16.120899,0.422001
16.127565,0.421524
16.134233,0.421524
16.140902,0.422001
16.147570,0.423908
16.154238,0.426292
16.160904,0.428677
16.167572,0.430107
16.174238,0.430584
16.180908,0.431538
16.187574,0.432968
16.194242,0.433922
16.200909,0.433922
16.207577,0.432968
16.214245,0.432014
16.220913,0.430107
16.227579,0.428677
16.234247,0.426769
16.240913,0.424862
16.247583,0.423431
16.254250,0.422955
16.260918,0.423908
16.267584,0.424862
16.274252,0.426292
16.280920,0.427723
16.287588,0.428677
16.294254,0.428677
16.300922,0.427723
16.307590,0.426292
16.314259,0.424385
16.320927,0.422955
16.327593,0.423431
16.334261,0.424862
16.340927,0.426769
16.347595,0.428677
16.354263,0.430107
16.360931,0.431061
16.367598,0.431061
16.374266,0.429630
16.380934,0.428200
16.387602,0.427246
16.394268,0.427246
16.400936,0.428200
16.407602,0.430107
16.414272,0.431061
16.420938,0.431538
16.427607,0.432491
16.434273,0.433922
16.440941,0.434875
16.447609,0.436306
16.454277,0.438213
16.460945,0.441551
16.467611,0.444889
16.474279,0.445843
16.480947,0.445843
16.487616,0.445366
16.494282,0.444889
16.500950,0.443459
16.507616,0.441551
16.514284,0.440121
16.520952,0.439644
16.527620,0.438690
16.534286,0.436783
16.540955,0.435352
16.547623,0.434399
16.554291,0.433922
16.560957,0.434399
16.567625,0.435829
16.574291,0.437737
16.580959,0.439644
16.587627,0.441074
16.594296,0.442982
16.600962,0.443459
16.607630,0.442982
16.614298,0.441074
16.620966,0.439167
16.627634,0.437737
16.634300,0.436306
16.640968,0.434399
16.647636,0.432491
16.654305,0.431061
16.660971,0.431061
16.667639,0.431061
16.674305,0.431061
16.680973,0.432014
16.687641,0.432968
16.694309,0.433922
16.700975,0.433445
16.707644,0.432014
16.714312,0.430107
16.720980,0.428200
16.727646,0.427723
16.734314,0.428677
16.740980,0.431061
16.747648,0.433445
16.754316,0.435352
16.760984,0.436783
16.767651,0.437737
16.774319,0.437737
16.780987,0.437260
16.787655,0.436783
16.794323,0.437260
16.800989,0.437737
16.807657,0.437737
16.814323,0.437737
16.820993,0.439167
16.827660,0.441074
16.834328,0.442982
16.840994,0.443459
16.847662,0.443459
16.854330,0.442982
16.860998,0.442028
16.867664,0.440121
16.874332,0.439644
16.881001,0.440598
16.887669,0.443459
16.894335,0.445843
16.901003,0.448227
16.907669,0.449657
16.914337,0.450134
16.921005,0.449657
16.927673,0.448227
16.934340,0.446796
16.941008,0.445843
16.947676,0.445366
16.954344,0.445843
16.961012,0.447750
16.967678,0.449657
16.974346,0.450611
16.981012,0.450134
16.987682,0.447750
16.994349,0.445843
17.001017,0.443459
17.007683,0.441074
17.014351,0.439644
17.021019,0.440121
17.027687,0.442505
17.034353,0.444412
17.041021,0.445843
17.047688,0.446796
17.054358,0.446320
17.061024,0.444889
17.067692,0.443459
17.074358,0.442028
17.081026,0.441074
17.087694,0.440121
17.094362,0.440598
17.101030,0.442028
17.107697,0.442028
17.114365,0.440598
17.121033,0.439167
17.127701,0.437737
17.134367,0.436783
17.141035,0.436306
17.147701,0.436783
17.154371,0.439167
17.161037,0.441551
17.167706,0.443459
17.174372,0.445366
17.181040,0.446320
17.187708,0.446320
17.194376,0.445366
17.201042,0.444889
17.207710,0.445366
17.214376,0.446796
17.221046,0.449181
17.227713,0.452042
17.234381,0.454426
17.241047,0.455856
17.247715,0.455856
17.254383,0.454426
17.261051,0.452518
17.267719,0.452518
17.274385,0.454903
17.281054,0.458717
17.287722,0.463009
17.294390,0.468254
17.301056,0.473022
17.307724,0.477314
17.314390,0.481129
17.321058,0.485420
17.327726,0.490665
17.334394,0.496864
17.341061,0.504017
17.347729,0.511169
17.354397,0.517368
17.361065,0.523090
17.367731,0.529289
17.374399,0.535488
17.381065,0.540257
17.387735,0.545025
17.394402,0.548840
17.401070,0.551701
17.407736,0.554085
17.414404,0.554085
17.421072,0.553608
17.427740,0.551701
17.434408,0.548840
17.441074,0.544548
17.447742,0.538826
17.454411,0.533104
17.461079,0.527382
17.467745,0.520706
17.474413,0.514030
17.481079,0.506401
17.487747,0.498772
17.494415,0.492096
17.501083,0.485420
17.507750,0.478268
17.514418,0.473022
17.521086,0.470638
17.527754,0.469208
17.534420,0.468731
17.541088,0.467777
17.547754,0.468254
17.554422,0.468254
17.561090,0.466824
17.567759,0.464916
17.574425,0.463009
17.581093,0.460625
17.587761,0.458241
17.594429,0.454426
17.601097,0.450611
17.607763,0.447273
17.614431,0.445366
17.621099,0.444412
17.627768,0.444412
17.634434,0.445843
17.641102,0.448227
17.647768,0.450611
17.654436,0.452042
17.661104,0.452995
17.667772,0.452995
17.674438,0.451565
17.681107,0.449657
17.687775,0.447273
17.694443,0.444889
17.701109,0.444412
17.707777,0.446320
17.714443,0.449181
17.721111,0.452042
17.727779,0.454426
17.734447,0.456333
17.741116,0.457287
17.747782,0.457287
17.754450,0.455856
17.761118,0.454426
17.767786,0.453472
17.774452,0.452995
17.781120,0.452995
17.787786,0.452518
17.794456,0.452995
17.801123,0.454903
17.807791,0.457764
17.814457,0.460625
17.821125,0.462055
17.827793,0.463009
17.834461,0.462532
17.841127,0.461578
17.847795,0.459194
17.854464,0.456333
17.861132,0.454426
17.867798,0.453472
17.874466,0.453472
17.881132,0.453949
17.887800,0.454426
17.894468,0.455856
17.901136,0.457287
17.907804,0.458241
17.914471,0.459194
17.921139,0.460148
17.927807,0.461578
17.934475,0.463009
17.941141,0.463486
17.947809,0.463486
17.954475,0.463963
17.961145,0.464439
17.967812,0.464916
17.974480,0.465393
17.981146,0.467300
17.987814,0.469208
17.994482,0.470161
18.001150,0.471115
18.007816,0.470638
18.014484,0.469208
18.021151,0.467300
18.027821,0.465393
18.034487,0.463963
18.041155,0.462055
18.047821,0.460625
18.054489,0.459194
18.061157,0.458241
18.067825,0.456810
18.074493,0.456810
18.081160,0.458241
18.087828,0.460625
18.094496,0.462532
18.101164,0.463963
18.107830,0.465393
18.114498,0.465393
18.121164,0.463963
18.127834,0.462532
18.134501,0.461578
18.141169,0.461578
18.147835,0.462055
18.154503,0.463963
18.161171,0.466347
18.167839,0.467300
18.174505,0.467777
18.181173,0.467300
18.187840,0.466824
18.194510,0.465870
18.201176,0.464439
18.207844,0.463009
18.214510,0.462532
18.221178,0.463009
18.227846,0.463963
18.234514,0.464439
18.241182,0.465870
18.247849,0.468254
18.254517,0.471115
18.261185,0.472546
18.267853,0.473022
18.274519,0.472069
18.281187,0.471592
18.287853,0.471115
18.294521,0.471592
18.301189,0.472069
18.307858,0.473022
18.314524,0.473976
18.321192,0.474453
18.327860,0.474930
18.334528,0.474930
18.341194,0.474453
18.347862,0.474930
18.354528,0.474453
18.361198,0.474453
18.367865,0.473022
18.374533,0.471592
18.381201,0.470638
18.387867,0.469208
18.394535,0.468254
18.401203,0.468254
18.407871,0.469208
18.414537,0.470638
18.421206,0.471592
18.427874,0.472546
18.434542,0.473022
18.441208,0.473022
18.447876,0.471592
18.454542,0.469685
18.461210,0.468731
18.467878,0.468254
18.474546,0.468254
18.481213,0.468731
18.487881,0.470161
18.494549,0.471592
18.501217,0.473022
18.507883,0.473499
18.514551,0.473499
18.521217,0.473499
18.527885,0.473022
18.534554,0.472069
18.541222,0.470638
18.547890,0.470161
18.554556,0.470638
18.561224,0.471115
18.567892,0.472546
18.574560,0.475407
18.581226,0.479221
