Time (min),Intensity (mAU)
24.265318,1.366138
24.271986,1.363754
24.278652,1.362801
24.285320,1.363277
24.291990,1.364231
24.298656,1.364708
24.305325,1.363754
24.311991,1.362324
24.318659,1.360416
24.325327,1.358509
24.331995,1.355648
24.338661,1.352787
24.345329,1.349449
24.351995,1.345158
24.358665,1.341343
24.365332,1.337528
24.372000,1.332760
24.378666,1.327991
24.385334,1.324177
24.392002,1.322269
24.398670,1.321316
24.405336,1.319408
24.412004,1.317501
24.418671,1.317501
24.425341,1.317501
24.432007,1.317501
24.438675,1.316547
24.445343,1.316071
24.452009,1.316547
24.458677,1.316547
24.465345,1.315594
24.472013,1.313686
24.478680,1.312256
24.485348,1.311779
24.492016,1.310825
24.498684,1.309395
24.505350,1.307964
24.512018,1.307011
24.518684,1.305580
24.525354,1.303673
24.532021,1.301289
24.538689,1.299858
24.545355,1.298428
24.552023,1.296520
24.558691,1.295567
24.565359,1.296043
24.572025,1.296043
24.578693,1.295567
24.585360,1.295567
24.592030,1.295567
24.598696,1.294613
24.605364,1.292229
24.612032,1.290321
24.618698,1.288891
24.625366,1.286983
24.632034,1.284599
24.638702,1.280785
24.645369,1.277924
24.652037,1.274109
24.658705,1.271248
24.665373,1.267910
24.672039,1.265526
24.678707,1.263618
24.685373,1.262188
24.692041,1.261711
24.698709,1.261234
24.705378,1.261711
24.712044,1.261711
24.718712,1.261234
24.725380,1.260281
24.732048,1.258373
24.738714,1.255989
24.745382,1.252651
24.752048,1.250744
24.758718,1.248837
24.765387,1.247406
24.772053,1.245975
24.778721,1.245499
24.785387,1.245975
24.792055,1.246452
24.798723,1.245975
24.805391,1.245022
24.812057,1.244545
24.818726,1.244068
24.825394,1.243591
24.832062,1.242161
24.838728,1.241684
24.845396,1.241684
24.852062,1.241207
24.858730,1.239777
24.865398,1.238346
24.872066,1.237392
24.878733,1.236916
24.885401,1.235485
24.892069,1.233101
24.898737,1.230717
24.905403,1.229286
24.912071,1.227856
24.918737,1.226902
24.925406,1.225471
24.932076,1.224995
24.938742,1.224518
24.945410,1.222610
24.952076,1.221180
24.958744,1.220226
24.965412,1.220703
24.972080,1.219749
24.978746,1.218319
24.985415,1.216888
24.992083,1.215458
24.998751,1.213551
25.005419,1.211643
25.012085,1.210213
25.018751,1.209259
25.025419,1.208782
25.032089,1.207352
25.038755,1.205921
25.045422,1.204491
25.052088,1.202583
25.058758,1.200676
25.065426,1.199245
25.072092,1.198292
25.078758,1.196861
25.085428,1.194477
25.092094,1.193047
25.098763,1.192570
25.105433,1.192570
25.112099,1.191139
25.118765,1.189709
25.125433,1.189709
25.132101,1.190186
25.138769,1.190186
25.145435,1.189709
25.152102,1.190662
25.158772,1.192570
25.165440,1.193047
25.172106,1.192093
25.178772,1.190186
25.185442,1.188278
25.192108,1.185417
25.198776,1.182556
25.205442,1.179695
25.212112,1.177788
25.218779,1.175880
25.225447,1.173973
25.232113,1.173496
25.238783,1.174450
25.245449,1.175880
25.252115,1.176357
25.258785,1.175880
25.265453,1.173973
25.272120,1.170635
25.278786,1.166344
25.285456,1.162529
25.292122,1.160622
25.298790,1.159668
25.305456,1.158714
25.312126,1.158714
25.318792,1.158714
25.325459,1.157284
25.332127,1.156330
25.338797,1.155853
25.345463,1.156807
25.352129,1.157284
25.358797,1.156330
25.365465,1.153469
25.372133,1.150608
25.378799,1.147747
25.385466,1.145363
25.392136,1.143456
25.398804,1.143456
25.405470,1.145363
25.412140,1.145840
25.418806,1.145363
25.425472,1.143456
25.432140,1.142025
25.438810,1.139164
25.445477,1.135349
25.452143,1.132965
25.458811,1.132011
25.465479,1.131535
25.472147,1.130581
25.478813,1.130104
25.485479,1.131058
25.492149,1.131535
25.498817,1.131058
25.505484,1.129627
25.512150,1.127720
25.518820,1.125813
25.525486,1.122952
25.532154,1.120567
25.538820,1.119137
25.545490,1.119614
25.552156,1.122952
25.558823,1.125813
25.565493,1.128674
25.572161,1.130104
25.578827,1.129627
25.585493,1.127720
25.592163,1.123905
25.598829,1.119614
25.605497,1.115322
25.612164,1.111507
25.618834,1.108646
25.625500,1.107216
25.632168,1.106262
25.638834,1.106739
25.645504,1.106739
25.652170,1.106739
25.658836,1.107216
25.665504,1.107216
25.672174,1.107216
25.678841,1.106739
25.685507,1.106262
25.692175,1.106262
25.698843,1.107693
25.705511,1.109123
25.712177,1.110077
25.718843,1.111031
25.725513,1.111031
25.732182,1.110554
25.738848,1.109600
25.745518,1.108170
25.752184,1.106739
25.758850,1.105309
25.765518,1.104355
25.772188,1.102924
25.778854,1.101494
25.785521,1.099110
25.792187,1.096725
25.798857,1.095772
25.805525,1.095772
25.812191,1.097202
25.818857,1.097679
25.825527,1.098633
25.832193,1.099586
25.838861,1.100540
25.845528,1.100540
25.852198,1.099110
25.858864,1.097679
25.865532,1.095772
25.872198,1.094341
25.878868,1.092434
25.885534,1.090527
25.892200,1.089096
25.898870,1.088142
25.905539,1.089096
25.912205,1.089573
25.918871,1.090527
25.925541,1.091957
25.932207,1.093864
25.938875,1.095772
25.945541,1.096725
25.952211,1.096725
25.958878,1.096725
25.965546,1.096249
25.972212,1.096249
25.978882,1.097202
25.985548,1.097679
25.992214,1.098156
25.998882,1.098633
26.005552,1.098633
26.012218,1.097679
26.018885,1.096249
26.025551,1.094341
26.032221,1.092911
26.038889,1.092434
26.045555,1.092434
26.052225,1.092911
26.058891,1.094818
26.065557,1.098156
26.072226,1.101971
26.078896,1.105785
26.085562,1.108646
26.092228,1.111031
26.098896,1.111984
26.105564,1.111507
26.112232,1.110554
26.118898,1.110554
26.125565,1.111031
26.132235,1.111984
26.138903,1.112938
26.145569,1.113415
26.152235,1.113415
26.158905,1.112938
26.165571,1.112938
26.172239,1.112461
26.178905,1.112938
26.185575,1.113892
26.192242,1.115322
26.198910,1.114368
26.205578,1.112938
26.212246,1.111984
26.218912,1.112461
26.225578,1.112461
26.232248,1.113892
26.238916,1.116276
26.245583,1.119137
26.252249,1.120090
26.258919,1.120567
26.265585,1.120090
26.272253,1.119614
26.278919,1.117706
26.285589,1.115799
26.292255,1.113415
26.298922,1.111507
26.305590,1.110554
26.312260,1.110554
26.318926,1.111031
26.325592,1.111507
26.332260,1.111984
26.338928,1.112461
26.345596,1.112461
26.352262,1.111507
26.358929,1.110077
26.365599,1.109123
26.372267,1.108646
26.378933,1.108170
26.385603,1.105785
26.392269,1.103401
26.398935,1.101017
26.405603,1.099586
26.412273,1.098633
26.418940,1.099110
26.425606,1.100063
26.432274,1.100540
26.438942,1.101017
26.445610,1.100540
26.452276,1.099586
26.458942,1.098156
26.465612,1.098156
26.472281,1.098156
26.478947,1.098633
26.485613,1.100540
26.492283,1.101971
26.498949,1.102448
26.505617,1.101971
26.512283,1.101494
26.518953,1.101494
26.525620,1.101971
26.532286,1.101971
26.538956,1.102924
26.545624,1.104355
26.552290,1.106262
26.558956,1.106262
26.565626,1.104832
26.572292,1.102448
26.578960,1.100063
26.585627,1.097679
26.592297,1.094818
26.598963,1.092434
26.605631,1.091003
26.612297,1.090527
26.618967,1.091003
26.625633,1.091003
26.632299,1.090050
26.638968,1.088619
26.645638,1.087189
26.652304,1.085281
26.658970,1.082897
26.665638,1.080513
26.672306,1.079082
26.678974,1.079082
26.685640,1.079082
26.692310,1.079082
26.698977,1.079082
26.705645,1.080513
26.712311,1.080990
26.718981,1.080990
26.725647,1.080036
26.732313,1.077175
26.738981,1.073360
26.745651,1.068592
26.752317,1.064301
26.758984,1.060963
26.765650,1.059532
26.772320,1.059055
26.778988,1.059532
26.785654,1.060486
26.792320,1.060963
26.798990,1.062393
26.805656,1.062870
26.812325,1.061916
26.818991,1.060963
26.825661,1.060009
26.832327,1.058578
26.838995,1.055717
26.845663,1.051903
26.852331,1.049042
26.858997,1.048088
26.865664,1.048088
26.872334,1.047611
26.879002,1.046658
26.885668,1.047134
26.892334,1.048088
26.899004,1.047134
26.905670,1.044750
26.912338,1.042843
26.919004,1.043320
26.925674,1.044273
26.932341,1.044750
26.939009,1.044273
26.945675,1.043797
26.952345,1.043320
26.959011,1.042366
26.965677,1.042366
26.972345,1.042366
26.979015,1.042843
26.985682,1.043320
26.992348,1.043320
26.999018,1.041889
27.005684,1.039982
27.012352,1.037598
27.019018,1.037121
27.025688,1.037598
27.032354,1.038074
27.039021,1.038551
27.045689,1.038074
27.052359,1.037598
27.059025,1.036644
27.065691,1.035690
27.072359,1.034737
27.079027,1.033783
27.085695,1.031876
27.092361,1.029968
27.099028,1.027584
27.105698,1.024723
27.112366,1.022339
27.119032,1.020908
27.125698,1.020908
27.132368,1.020432
27.139034,1.020432
27.145702,1.019001
27.152369,1.017094
27.159039,1.013756
27.165705,1.010895
27.172373,1.009464
27.179041,1.008987
27.185709,1.009941
27.192375,1.011372
27.199041,1.012325
27.205711,1.012802
27.212379,1.011848
27.219046,1.010418
27.225712,1.007557
27.232382,1.005173
27.239048,1.003742
27.245716,1.002789
27.252382,1.002312
27.259052,1.000881
27.265718,1.000404
27.272385,1.001358
27.279053,1.002789
27.285723,1.003742
27.292389,1.003742
27.299055,1.002789
27.305723,1.001358
27.312391,0.998974
27.319059,0.996113
27.325726,0.993729
27.332396,0.993252
27.339062,0.993729
27.345730,0.994682
27.352396,0.995159
27.359066,0.995159
27.365732,0.994682
27.372398,0.994205
27.379066,0.993729
27.385736,0.994682
27.392403,0.996113
27.399069,0.996590
27.405737,0.996590
27.412405,0.995636
27.419073,0.994205
27.425739,0.992775
27.432405,0.990868
27.439075,0.989437
27.445744,0.988007
27.452410,0.986099
27.459076,0.984192
27.465746,0.981808
27.472412,0.979900
27.479080,0.978470
27.485750,0.977993
27.492416,0.978470
27.499083,0.978470
27.505749,0.978470
27.512419,0.978947
27.519087,0.978470
27.525753,0.978470
27.532419,0.977993
27.539089,0.977516
27.545755,0.976086
27.552423,0.974655
27.559090,0.974178
27.565760,0.973225
27.572426,0.971794
27.579094,0.969887
27.585760,0.969410
27.592430,0.969410
27.599096,0.970364
27.605762,0.970840
27.612431,0.971794
27.619101,0.972271
27.625767,0.972271
27.632433,0.971794
27.639103,0.970840
27.645769,0.970840
27.652437,0.971317
27.659103,0.972271
27.665773,0.973701
27.672440,0.974655
27.679108,0.975609
27.685774,0.977516
27.692444,0.979424
27.699110,0.981331
27.705776,0.983238
27.712444,0.985146
27.719114,0.986576
27.725780,0.987530
27.732447,0.987530
27.739113,0.986576
27.745783,0.986099
27.752451,0.986099
27.759117,0.986576
27.765783,0.987530
27.772453,0.988960
27.779119,0.990868
27.785788,0.992775
27.792454,0.993729
27.799124,0.994205
27.805790,0.993252
27.812458,0.992298
27.819126,0.992298
27.825794,0.992298
27.832460,0.992775
27.839127,0.993729
27.845797,0.994682
27.852465,0.995636
27.859131,0.996113
27.865797,0.994682
27.872467,0.991344
27.879133,0.988483
27.885801,0.984669
27.892467,0.981331
27.899137,0.977516
27.905804,0.974655
27.912472,0.974178
27.919138,0.974655
27.925808,0.976086
27.932474,0.977516
27.939140,0.979424
27.945808,0.979900
27.952478,0.979900
27.959145,0.978947
27.965811,0.977516
27.972481,0.976086
27.979147,0.975132
27.985815,0.974655
27.992481,0.973701
27.999151,0.972748
28.005817,0.971317
28.012484,0.969410
28.019152,0.968456
28.025822,0.967503
28.032488,0.966549
28.039154,0.966072
28.045822,0.967026
28.052490,0.967979
28.059158,0.967979
28.065825,0.967026
28.072491,0.967026
28.079161,0.967503
28.085829,0.967026
28.092495,0.967026
28.099161,0.967979
28.105831,0.969410
28.112497,0.970840
28.119165,0.971794
28.125835,0.972748
28.132502,0.973225
28.139168,0.973225
28.145836,0.973225
28.152504,0.973701
28.159172,0.973225
28.165838,0.972271
28.172504,0.971794
28.179174,0.971317
28.185843,0.969410
28.192509,0.967979
28.199175,0.968456
28.205845,0.969410
28.212511,0.970364
28.219179,0.971794
28.225845,0.973701
28.232515,0.975132
28.239182,0.976562
28.245848,0.977039
28.252516,0.977039
28.259186,0.976086
28.265852,0.975132
28.272518,0.974655
28.279188,0.974655
28.285854,0.975132
28.292522,0.975609
28.299189,0.975609
28.305859,0.975132
28.312525,0.975132
28.319193,0.974178
28.325859,0.971317
28.332529,0.968456
28.339195,0.966549
28.345861,0.965595
28.352530,0.964165
28.359200,0.962734
28.365866,0.962257
28.372532,0.963211
28.379200,0.963211
28.385868,0.962257
28.392536,0.960827
28.399202,0.959873
28.405869,0.957966
28.412539,0.956535
28.419207,0.955582
28.425873,0.956059
28.432539,0.956535
28.439209,0.957012
28.445875,0.957012
28.452543,0.957489
28.459213,0.958443
28.465879,0.958443
28.472546,0.958443
28.479212,0.957966
28.485882,0.957489
28.492550,0.957489
28.499216,0.957489
28.505882,0.956059
28.512552,0.954628
28.519218,0.954151
28.525887,0.955105
28.532553,0.955105
28.539223,0.954151
28.545889,0.953674
28.552557,0.953674
28.559223,0.952721
28.565893,0.950813
28.572559,0.949860
28.579226,0.948906
28.585894,0.947952
28.592564,0.946999
28.599230,0.947475
28.605896,0.948906
28.612566,0.949860
28.619232,0.951290
28.625900,0.952721
28.632566,0.954151
28.639236,0.954628
28.645903,0.954151
28.652571,0.952721
28.659237,0.950336
28.665907,0.947952
28.672573,0.946999
28.679239,0.947475
28.685907,0.948429
28.692577,0.948906
28.699244,0.949860
28.705910,0.951767
28.712576,0.953197
28.719246,0.954628
28.725914,0.955582
28.732580,0.957012
28.739246,0.958443
28.745916,0.958920
28.752583,0.958920
28.759251,0.957966
28.765921,0.957489
28.772587,0.957012
28.779253,0.956535
28.785921,0.957012
28.792589,0.957489
28.799257,0.958443
28.805923,0.959396
28.812590,0.959873
28.819260,0.961304
28.825928,0.962257
28.832594,0.962734
28.839260,0.963211
28.845930,0.964165
28.852596,0.966072
28.859264,0.967503
28.865931,0.968456
28.872601,0.969887
28.879267,0.970840
28.885935,0.971317
28.892601,0.972748
28.899271,0.974655
28.905937,0.976086
28.912603,0.977516
28.919273,0.978470
28.925941,0.978470
28.932608,0.977993
28.939274,0.976562
28.945944,0.975132
28.952610,0.973701
28.959278,0.973701
28.965944,0.975609
28.972614,0.978947
28.979280,0.982761
28.985947,0.987053
28.992615,0.992298
28.999285,0.996113
29.005951,0.998497
29.012617,1.000404
29.019285,1.002312
29.025953,1.005173
29.032621,1.008987
29.039288,1.015186
29.045954,1.021862
29.052624,1.028538
29.059292,1.034737
29.065958,1.040936
29.072624,1.045704
29.079294,1.049519
29.085960,1.054287
29.092628,1.059055
29.099298,1.064777
29.105965,1.070499
29.112631,1.077175
29.119299,1.083851
29.125967,1.090050
29.132635,1.094818
29.139301,1.098156
29.145967,1.101494
29.152637,1.104832
29.159306,1.107216
29.165972,1.108646
29.172638,1.109600
29.179308,1.109123
29.185974,1.108170
29.192642,1.106739
29.199308,1.105309
29.205978,1.103401
29.212645,1.101017
29.219311,1.098156
29.225979,1.094818
29.232649,1.091480
29.239315,1.086712
29.245981,1.081467
29.252651,1.078129
29.259317,1.076221
29.265985,1.074791
29.272652,1.070976
29.279322,1.066685
29.285988,1.063347
29.292656,1.060009
29.299322,1.056671
29.305992,1.053810
29.312658,1.052380
29.319324,1.051426
29.325993,1.049995
29.332663,1.048088
29.339329,1.045704
29.345995,1.042843
29.352663,1.040936
29.359331,1.039982
29.365999,1.039028
29.372665,1.037121
29.379332,1.034737
29.386002,1.032352
29.392670,1.029968
29.399336,1.027107
29.406006,1.025200
29.412672,1.022816
29.419338,1.021385
29.426006,1.020432
29.432676,1.019955
29.439342,1.019955
29.446009,1.020432
29.452675,1.021385
29.459345,1.022339
29.466013,1.023769
29.472679,1.024246
29.479345,1.024246
29.486015,1.023293
29.492682,1.021862
29.499350,1.020432
29.506016,1.018524
29.512686,1.017094
29.519352,1.016617
29.526020,1.016140
29.532686,1.016140
29.539356,1.016140
29.546022,1.016140
29.552689,1.015663
29.559359,1.015663
29.566027,1.016140
29.572693,1.016140
29.579359,1.016140
29.586029,1.015663
29.592695,1.014233
29.599363,1.012802
29.606030,1.011848
29.612700,1.012325
29.619366,1.012802
29.626034,1.014233
29.632700,1.015663
29.639370,1.017570
29.646036,1.018047
29.652702,1.017570
29.659370,1.016140
29.666040,1.014709
29.672707,1.014233
29.679373,1.014709
29.686039,1.015663
29.692709,1.016140
29.699377,1.016617
29.706043,1.017094
29.712709,1.016617
29.719379,1.016140
29.726046,1.015186
29.732714,1.014233
29.739384,1.014709
29.746050,1.014709
29.752716,1.014709
29.759384,1.015186
29.766052,1.016140
29.772720,1.017570
29.779387,1.019001
29.786053,1.020432
29.792723,1.020908
29.799391,1.020432
29.806057,1.019955
29.812723,1.019478
29.819393,1.019478
29.826059,1.019955
29.832727,1.019955
29.839394,1.019478
29.846064,1.019955
29.852730,1.020432
29.859398,1.020908
29.866064,1.020908
29.872734,1.021385
29.879400,1.021862
29.886066,1.021862
29.892736,1.020908
29.899405,1.019478
29.906071,1.019001
29.912737,1.019001
29.919407,1.018524
29.926073,1.017570
29.932741,1.017094
29.939407,1.016617
29.946077,1.016617
29.952744,1.017094
29.959410,1.018524
29.966078,1.019955
29.972748,1.020908
29.979414,1.021385
29.986080,1.021862
29.992748,1.022339
29.999416,1.022816
30.006084,1.022816
30.012751,1.023293
30.019417,1.023769
30.026087,1.023769
30.032755,1.023293
30.039421,1.023293
30.046091,1.023293
30.052757,1.023293
30.059423,1.022339
30.066092,1.021385
30.072762,1.020432
30.079428,1.019955
30.086094,1.019001
30.092762,1.019001
30.099430,1.019001
30.106098,1.019001
30.112764,1.018524
30.119431,1.018047
30.126101,1.017570
30.132769,1.018047
30.139435,1.019001
30.146101,1.019478
30.152771,1.021385
30.159437,1.023293
30.166105,1.023769
30.172771,1.023293
30.179441,1.022339
30.186108,1.022339
30.192774,1.021385
30.199444,1.019955
30.206112,1.019001
30.212778,1.018047
30.219444,1.017570
30.226114,1.016140
30.232780,1.013756
30.239449,1.011372
30.246115,1.010895
30.252785,1.012325
30.259451,1.013756
30.266119,1.014709
30.272785,1.014709
30.279455,1.015663
30.286121,1.016617
30.292788,1.016617
30.299456,1.016140
30.306126,1.015663
30.312792,1.016140
30.319458,1.016140
30.326126,1.014709
30.332794,1.013279
30.339462,1.012325
30.346128,1.011848
30.352795,1.011848
30.359465,1.011372
30.366133,1.009464
30.372799,1.007557
30.379469,1.006126
30.386135,1.005650
30.392801,1.005173
30.399469,1.005173
30.406139,1.006603
30.412806,1.008987
30.419472,1.011372
30.426138,1.012802
30.432808,1.014709
30.439476,1.016140
30.446142,1.015663
30.452808,1.014709
30.459478,1.013279
30.466145,1.012325
30.472813,1.011372
30.479479,1.010895
30.486149,1.010895
30.492815,1.012325
30.499483,1.013279
30.506149,1.013756
30.512819,1.013279
30.519485,1.011848
30.526152,1.010418
30.532822,1.009464
30.539490,1.008987
30.546156,1.008511
30.552822,1.008987
30.559492,1.009941
30.566158,1.010418
30.572826,1.009941
30.579493,1.009464
30.586163,1.009941
30.592829,1.010895
30.599497,1.011848
30.606163,1.012802
30.612833,1.012802
30.619499,1.013756
30.626165,1.014233
30.632833,1.014709
30.639503,1.014233
30.646170,1.014233
30.652836,1.015186
30.659502,1.015663
30.666172,1.014233
30.672840,1.010895
30.679506,1.008034
30.686176,1.006126
30.692842,1.004219
30.699509,1.003265
30.706177,1.003742
30.712847,1.006126
30.719513,1.008987
30.726179,1.011372
30.732847,1.011848
30.739515,1.011372
30.746183,1.010895
30.752850,1.008987
30.759516,1.007080
30.766186,1.005173
30.772854,1.002789
30.779520,1.000881
30.786186,0.999928
30.792856,1.000404
30.799522,1.002312
30.806190,1.005650
30.812857,1.009941
30.819527,1.015186
30.826193,1.019001
30.832861,1.022816
30.839529,1.026630
30.846197,1.030922
30.852863,1.035213
30.859529,1.040936
30.866199,1.048088
30.872868,1.057148
30.879534,1.067638
30.886200,1.079082
30.892870,1.091480
30.899536,1.104832
30.906204,1.120090
30.912870,1.135349
30.919540,1.150608
30.926207,1.165867
30.932873,1.182556
30.939541,1.201153
30.946211,1.221180
30.952877,1.241684
30.959543,1.264572
30.966211,1.289368
30.972879,1.315117
30.979548,1.340866
30.986214,1.366138
30.992884,1.391411
30.999550,1.416683
31.006218,1.440525
31.012884,1.463413
31.019554,1.485348
31.026220,1.504898
31.032887,1.521587
31.039555,1.535892
31.046225,1.547337
31.052891,1.555443
31.059557,1.562119
31.066225,1.567841
31.072893,1.572132
31.079561,1.574516
31.086227,1.574516
31.092894,1.572609
31.099564,1.570225
31.106232,1.565456
31.112898,1.559258
31.119564,1.553059
31.126234,1.545906
31.132900,1.538277
31.139568,1.527786
31.146235,1.517296
31.152905,1.505852
31.159571,1.495838
31.166237,1.486301
31.172907,1.477242
31.179575,1.469135
31.186241,1.461506
31.192907,1.454353
31.199577,1.447201
31.206244,1.440525
31.212912,1.434326
31.219578,1.429081
31.226248,1.424789
31.232914,1.420975
31.239582,1.417160
31.246248,1.413822
31.252918,1.411438
31.259584,1.408577
31.266251,1.406193
31.272919,1.404762
31.279589,1.403332
31.286255,1.401901
31.292921,1.399994
31.299589,1.399040
31.306257,1.397133
31.312925,1.394749
31.319592,1.391888
31.326262,1.389980
31.332928,1.388550
31.339596,1.387119
31.346262,1.386642
31.352932,1.388073
31.359598,1.389980
31.366264,1.390934
31.372932,1.390934
31.379602,1.391411
31.386269,1.392365
31.392935,1.391411
31.399601,1.389503
31.406271,1.387596
31.412939,1.385689
31.419605,1.383305
31.426271,1.381874
31.432941,1.381397
31.439608,1.382351
31.446276,1.384735
31.452942,1.387596
31.459612,1.390457
31.466278,1.391888
31.472946,1.391888
31.479614,1.390934
31.486282,1.389503
31.492949,1.388550
31.499615,1.386642
31.506285,1.385212
31.512953,1.384735
31.519619,1.384735
31.526285,1.385212
31.532955,1.386166
31.539621,1.389027
31.546289,1.392365
31.552956,1.394272
31.559626,1.394272
31.566292,1.393795
31.572960,1.393318
31.579626,1.392841
31.586296,1.392841
31.592962,1.394749
31.599628,1.398563
31.606297,1.402378
31.612967,1.404762
31.619633,1.406193
31.626299,1.404762
31.632969,1.402378
31.639635,1.400471
31.646303,1.399040
31.652969,1.398563
31.659639,1.399040
31.666306,1.399517
31.672972,1.399994
31.679640,1.399517
31.686310,1.398087
31.692976,1.396179
31.699642,1.393795
31.706310,1.391411
31.712978,1.389980
31.719646,1.389980
31.726313,1.390934
31.732979,1.392365
31.739649,1.394272
31.746317,1.397610
31.752983,1.399994
31.759649,1.401901
31.766319,1.402855
31.772985,1.402855
31.779654,1.401901
31.786320,1.399994
31.792990,1.399517
31.799656,1.399040
31.806324,1.398087
31.812992,1.397610
31.819660,1.397133
31.826326,1.398087
31.832993,1.399040
31.839663,1.399517
31.846331,1.400471
31.852997,1.402378
31.859663,1.405716
31.866333,1.408577
31.872999,1.410484
31.879667,1.412392
31.886333,1.412868
31.893003,1.412868
31.899670,1.412392
31.906336,1.411915
31.913004,1.411438
31.919674,1.410961
31.926340,1.410007
31.933006,1.409054
31.939674,1.407623
31.946342,1.406193
31.953011,1.405239
31.959677,1.405239
31.966347,1.406193
31.973013,1.408100
31.979681,1.409531
31.986347,1.410007
31.993017,1.408577
31.999683,1.407623
32.006351,1.407146
32.013016,1.405716
32.019688,1.403809
32.026352,1.401424
32.033020,1.399040
32.039688,1.396179
32.046356,1.393318
32.053024,1.390934
32.059692,1.390934
32.066357,1.392841
32.073029,1.395226
32.079693,1.396179
32.086361,1.395702
32.093029,1.394272
32.099697,1.391411
32.106365,1.387596
32.113029,1.384735
32.119701,1.383305
32.126366,1.383305
32.133034,1.383781
32.139702,1.385212
32.146370,1.388073
32.153038,1.389980
32.159702,1.389980
32.166370,1.388550
32.173042,1.386642
32.179707,1.385689
32.186375,1.384735
32.193043,1.385212
32.199711,1.387119
32.206379,1.389503
32.213043,1.390934
32.219711,1.390457
32.226379,1.387596
32.233047,1.384258
32.239716,1.380920
32.246380,1.377583
32.253052,1.375198
32.259716,1.374245
32.266384,1.374722
32.273056,1.375675
32.279720,1.376152
32.286388,1.377106
32.293056,1.377106
32.299725,1.377106
32.306393,1.377106
32.313057,1.377583
32.319725,1.378059
32.326393,1.379013
32.333061,1.379490
32.339729,1.379013
32.346394,1.377583
32.353065,1.375675
32.359730,1.374245
32.366398,1.373768
32.373066,1.374245
32.379734,1.374722
32.386402,1.375198
32.393066,1.375675
32.399734,1.378059
32.406406,1.379967
32.413071,1.381397
32.419739,1.382351
32.426407,1.383781
32.433075,1.384258
32.439743,1.382828
32.446407,1.381397
32.453079,1.379967
32.459743,1.379013
32.466412,1.378059
32.473080,1.377583
32.479748,1.377583
32.486416,1.377106
32.493080,1.376629
32.499748,1.376152
32.506420,1.375675
32.513084,1.374722
32.519753,1.373768
32.526421,1.372337
32.533089,1.371861
32.539757,1.373768
32.546421,1.376152
32.553089,1.378536
32.559757,1.380444
32.566425,1.383781
32.573093,1.387119
32.579758,1.389027
32.586430,1.389980
32.593094,1.390457
32.599762,1.391411
32.606434,1.391888
32.613098,1.392365
32.619766,1.391888
32.626431,1.391411
32.633102,1.391888
32.639771,1.393318
32.646435,1.394272
32.653103,1.395226
32.659771,1.395702
32.666439,1.396656
32.673107,1.396179
32.679771,1.394749
32.686443,1.393795
32.693108,1.392841
32.699776,1.391888
32.706444,1.391411
32.713112,1.391888
32.719780,1.393795
32.726444,1.396656
32.733112,1.399994
32.739784,1.402855
32.746449,1.406193
32.753117,1.409054
32.759785,1.410484
32.766453,1.410484
32.773121,1.410484
32.779785,1.411438
32.786457,1.411915
32.793121,1.412392
32.799789,1.413345
32.806458,1.414776
32.813126,1.416206
32.819794,1.417160
32.826458,1.417637
32.833126,1.417637
32.839798,1.417160
32.846462,1.415730
32.853130,1.413345
32.859795,1.410484
32.866467,1.407146
32.873135,1.402855
32.879799,1.398087
32.886467,1.393318
32.893135,1.388073
32.899803,1.382828
32.906471,1.378059
32.913139,1.373291
32.919807,1.368999
32.926472,1.365185
32.933140,1.361370
32.939808,1.357555
32.946476,1.353264
32.953144,1.348019
32.959808,1.342297
32.966480,1.335621
32.973148,1.327991
32.979813,1.320362
32.986481,1.312256
32.993149,1.305103
32.999817,1.299381
33.006485,1.294613
33.013149,1.289845
33.019821,1.285553
33.026485,1.282215
33.033154,1.278877
33.039822,1.275063
33.046490,1.270294
33.053158,1.266003
33.059822,1.261711
33.066490,1.257420
33.073162,1.252651
33.079826,1.247883
33.086494,1.243591
33.093163,1.239300
33.099831,1.235485
33.106499,1.232624
33.113163,1.230717
33.119835,1.229763
33.126499,1.229286
33.133167,1.228809
33.139835,1.226425
33.146503,1.222610
33.153172,1.218796
33.159836,1.215458
33.166504,1.213074
33.173172,1.210690
33.179840,1.208782
33.186508,1.206875
33.193172,1.204491
33.199844,1.201153
33.206512,1.198292
33.213177,1.196861
33.219845,1.196861
33.226513,1.196861
33.233181,1.196861
33.239849,1.195431
33.246517,1.193523
33.253185,1.191616
33.259850,1.188755
33.266518,1.185417
33.273186,1.181602
33.279854,1.178741
33.286522,1.176357
33.293186,1.173973
33.299858,1.172066
33.306526,1.171112
33.313190,1.171589
33.319859,1.172543
33.326527,1.173973
33.333195,1.174450
33.339863,1.174450
33.346527,1.174450
33.353199,1.173973
33.359863,1.173496
33.366531,1.172543
33.373199,1.171589
33.379868,1.170635
33.386536,1.170158
33.393200,1.170158
33.399872,1.169205
33.406536,1.167774
33.413204,1.165867
33.419872,1.164436
33.426540,1.163960
33.433208,1.163960
33.439877,1.163483
33.446541,1.163483
33.453213,1.164436
33.459877,1.164913
33.466545,1.163960
33.473213,1.162529
33.479881,1.161575
33.486549,1.161575
33.493214,1.161098
33.499882,1.161098
33.506550,1.161098
33.513218,1.160145
33.519886,1.159668
33.526550,1.159668
33.533222,1.158714
33.539890,1.157761
33.546555,1.156807
33.553226,1.157284
33.559891,1.157761
33.566559,1.157284
33.573227,1.156807
33.579895,1.155376
