Time (min),Intensity (mAU)
10.356797,1.4909824554142888
10.363465,1.5204284396355816
10.370132,1.5503188463165054
10.3768,1.5804842126542562
10.383468,1.6108138747606597
10.390135,1.6412279859343044
10.396803,1.6717007864844144
10.40347,1.7022330060378048
10.410137,1.7327524883069345
10.416805,1.763157846288939
10.423472,1.793335318191486
10.43014,1.8231580816739572
10.436808,1.8525108497171552
10.443476,1.8812700146663752
10.450143,1.9093236775247133
10.45681,1.9365865187472466
10.463478,1.9630058430930186
10.470146,1.988547035488449
10.476813,2.0131485031449414
10.483481,2.0367492161082015
10.490149,2.059295909870629
10.496817,2.080711349398551
10.503484,2.100967770234253
10.510151,2.120065597617097
10.516819,2.1378629115642966
10.523486,2.1541303246799934
10.530154,2.1686918810834133
10.536821,2.181352219866768
10.543489,2.191810209122534
10.550157,2.199745466142915
10.556824,2.2048696346461156
10.563492,2.206988308807385
10.570159,2.206250408661886
10.576826,2.202977969705317
10.583494,2.1973264389532883
10.590161,2.1894912159027853
10.596829,2.179870104223506
10.603497,2.1688112869785763
10.610164,2.1563924874970537
10.616832,2.1425436703498164
10.623499,2.1270913351480716
10.630167,2.1098129212522285
10.636835,2.0907818368428837
10.643502,2.070169397084024
10.65017,2.047875126337732
10.656837,2.023844148508678
10.663505,1.9983340468428132
10.670173,1.9716460472909836
10.67684,1.9439950057712898
10.683508,1.915640386045858
10.690175,1.8869012558112455
10.696843,1.8580981467860735
10.70351,1.8292825545673934
10.710177,1.8001848617907243
10.716846,1.7705269967225514
10.723513,1.74012932619623
10.730181,1.7089314457160674
10.736848,1.6769810531316454
10.743515,1.6444227708402852
10.750183,1.6115510818799734
10.75685,1.5789245564189982
10.763518,1.5470699650337338
10.770185,1.5158604742531472
10.776853,1.4850043438091893
10.783521,1.4546737131545364
10.790189,1.425019316406138
10.796856,1.3959341190862617
10.803524,1.3673277108948434
10.810191,1.3392420713041202
10.816859,1.3118333795521555
10.823526,1.2853340410866276
10.830194,1.2598876680990239
10.836862,1.2353988524100201
10.843529,1.2118152204950463
10.850197,1.1892988800612327
10.856864,1.1679207797340962
10.863531,1.1475770435336918
10.870199,1.1282279004521372
10.876866,1.1099539268706544
10.883534,1.0927829139422611
10.890202,1.0766278566485037
10.896869,1.0614069072707435
10.903537,1.0470763183537097
10.910204,1.0335730547189599
10.916872,1.0208229834614737
10.923539,1.0087684210646168
10.930207,0.9973680377736113
10.936874,0.9865895139775985
10.943542,0.9764054370511545
10.950211,0.9667981738046802
10.956878,0.9577574379381071
10.963545,0.9492919098725514
10.970213,0.9414736645054304
10.97688,0.9344052437789019
10.983548,0.928157468074249
10.990215,0.9227775730251844
10.996882,0.9182834693631522
11.003551,0.9146399722620575
11.010218,0.9117436947822007
11.016886,0.9094285621500289
11.023553,0.9074023192133769
11.03022,0.9053281900671639
11.036888,0.9030880834575236
11.043555,0.900703540424477
11.050223,0.8982491442701488
11.05689,0.8959189135006786
11.063558,0.893947580109395
11.070226,0.8925395777769191
11.076893,0.8917315515235732
11.083561,0.8913738471829022
11.090228,0.8912248473747646
11.096895,0.8910363290634608
11.103563,0.8906374563771778
11.110231,0.8898767317876722
11.116899,0.8886649733236673
11.123567,0.8870220124076106
11.130234,0.8850769578500459
11.136902,0.8830258685835221
11.143569,0.8809743958241041
11.150236,0.8790423562954814
11.156904,0.8775137763814345
11.163571,0.8766410571376283
11.170239,0.8765098843179319
11.176907,0.8771162017862273
11.183575,0.8782324393504145
11.190242,0.8794638077863122
11.196909,0.8805452967221935
11.203577,0.8812586863219753
11.210244,0.8814230341771909
11.216912,0.8810346468055177
11.223579,0.8802111252799327
11.230247,0.8791308985278443
11.236915,0.8780996677103612
11.243582,0.8774343328860863
11.25025,0.8771341052748651
11.256917,0.8770727478780094
11.263584,0.8772287956488585
11.270253,0.8775137537669243
11.27692,0.8778105440310899
11.283587,0.8780208892539884
11.290256,0.8780848809567245
11.296923,0.8780658816282609
11.303591,0.8781165713203085
11.310258,0.8783431166350973
11.316925,0.8786712704735469
11.323593,0.8789848944546277
11.33026,0.8792421552896055
11.336928,0.8793920951664983
11.343596,0.8794390609220397
11.350263,0.8794949995607311
11.356931,0.8797504179329796
11.363598,0.8803861160286479
11.370266,0.8814399239296324
11.376933,0.8828581770329988
11.3836,0.8845463304452148
11.390268,0.8863602824971358
11.396935,0.88809102509457
11.403604,0.8895044708947579
11.410271,0.8904807448427813
11.416939,0.8909804457129786
11.423606,0.8910674544194968
11.430274,0.8909158117641747
11.436942,0.8906358061279154
11.443609,0.8903292117715426
11.450276,0.8901307585323913
11.456944,0.8900842294311371
11.463612,0.8901321928619598
11.47028,0.8902051147169274
11.476947,0.8902540776103556
11.483614,0.8902436950290189
11.490282,0.8902165943842497
11.496949,0.8902230941988779
11.503617,0.8902260184594555
11.510284,0.8901813906847911
11.516952,0.8900248512901494
11.52362,0.8896814868318841
11.530287,0.8891828899271806
11.536955,0.888615168231967
11.543622,0.8880431128633162
11.550289,0.8875597962036003
11.556957,0.8873509183892694
11.563624,0.8876321862835732
11.570292,0.8885430703353112
11.57696,0.8901524803405854
11.583628,0.892407513378213
11.590296,0.895154558028547
11.596963,0.8982603446291817
11.60363,0.9015435116730559
11.610298,0.9046801373366011
11.616965,0.9073493458785009
11.623633,0.9093809913947629
11.630301,0.9106703694160148
11.636968,0.9111988945822966
11.643636,0.9110687972912428
11.650303,0.9103606159088992
11.656971,0.9091849149447842
11.663638,0.907770626032334
11.670306,0.9063313251884955
11.676973,0.9049771810522502
11.68364,0.9037986731433534
11.690309,0.9028819686268932
11.696976,0.9022803795161255
11.703644,0.9020878766950631
11.710311,0.9023771289366367
11.716978,0.9031267318092935
11.723646,0.904304698966657
11.730313,0.9058853201702959
11.736981,0.9077929855662765
11.743649,0.9098160371663144
11.750317,0.9116783629651473
11.756985,0.9131898952614861
11.763652,0.9142564502233399
11.770319,0.9150488366711613
11.776987,0.9159380117337066
11.783654,0.917202800999025
11.790322,0.9190586382929059
11.796989,0.9215967388747521
11.803657,0.9246763745852964
11.810325,0.9278512031471338
11.816992,0.9305403991628844
11.82366,0.9323717593446252
11.830327,0.9331706087146356
11.836994,0.9331192473923642
11.843662,0.9326267475220886
11.850329,0.9319718706119844
11.856997,0.9314345493130859
11.863665,0.9311514709706074
11.870332,0.9310475920600514
11.877,0.9310995801412285
11.883667,0.9313237019306261
11.890335,0.9316650754374235
11.897002,0.9320450367497088
11.90367,0.9325399322889725
11.910338,0.9332700179412972
11.917006,0.9342211800356071
11.923674,0.93533927770083
11.930341,0.9365104607980645
11.937008,0.9376430281677866
11.943676,0.9388264399273334
11.950343,0.9401018682796118
11.957011,0.9412401687294536
11.963678,0.9420227184648239
11.970345,0.9425834502369221
11.977014,0.9431684255488582
11.983681,0.9438308560411441
11.990349,0.9445934894792746
11.997016,0.9455851534433961
12.003683,0.9468835217125797
12.010351,0.948209558737954
12.017018,0.9490830659630081
12.023686,0.9493010128342079
12.030354,0.9489393210032699
12.037021,0.9483530435622755
12.043689,0.9480022839784226
12.050356,0.9480833647341477
12.057024,0.9487334188086216
12.063692,0.9500847300914176
12.070359,0.9519805377222862
12.077027,0.9539135846336766
12.083694,0.9554261491412845
12.090362,0.9565177565977763
12.09703,0.9573024159947963
12.103697,0.9578250757741931
12.110365,0.9582087251622391
12.117032,0.9584951870053924
12.123699,0.9586815660771131
12.130367,0.9587883348529038
12.137034,0.9588260647860491
12.143703,0.9589354488024107
12.15037,0.9593485063480721
12.157038,0.9602778894692756
12.163705,0.9618536202334217
12.170372,0.9639269872239415
12.17704,0.9661759732010431
12.183707,0.9683179373560351
12.190375,0.9700615014709746
12.197042,0.9711001255973902
12.20371,0.9712429658767882
12.210378,0.9706158690815774
12.217045,0.9695342246056166
12.223713,0.9683668567013874
12.230381,0.9675466812754404
12.237048,0.9673741767824587
12.243716,0.9680432605063161
12.250383,0.9695245859235735
12.257051,0.9714883252925804
12.263719,0.9736010512983488
12.270386,0.9755992284400832
12.277054,0.9774117730383665
12.283721,0.9791373518130313
12.290388,0.9808729281248898
12.297056,0.9827318733550716
12.303723,0.9847160888419455
12.310391,0.9866453217880498
12.317059,0.9881785375088525
12.323726,0.9890131141887698
12.330394,0.9890792936874114
12.337061,0.9884373190031497
12.343729,0.9874886245930812
12.350396,0.9868404504744634
12.357063,0.9868084944330615
12.363731,0.9875457789668265
12.370399,0.9890976871257735
12.377067,0.9913208591491063
12.383735,0.9937830265135448
12.390402,0.9958426614260414
12.39707,0.9971346825210337
12.403737,0.9976053101543456
12.410405,0.9975491324803006
12.417072,0.9974776350495066
12.423739,0.997746568694971
12.430408,0.9986916221584932
12.437075,1.0004140095552105
12.443743,1.002594775188021
12.45041,1.0046963398802018
12.457077,1.0062132176181773
12.463745,1.0069983299220189
12.470412,1.0070808696288016
12.47708,1.0065363117528294
12.483747,1.0055774290018697
12.490415,1.0044991371211083
12.497083,1.0035717033808678
12.503751,1.0028087069884353
12.510418,1.0021575532070097
12.517086,1.0016647591253938
12.523752,1.001298339402052
12.530421,1.0010669884264392
12.537087,1.0009958573146718
12.543756,1.0009773275549265
12.550423,1.000941190050208
12.557091,1.0009409486571872
12.563758,1.001028579623611
12.570426,1.0012617887048207
12.577093,1.0017242314078536
12.583761,1.0024278035600864
12.590427,1.0033527605192953
12.597096,1.0044662393303843
12.603763,1.0056757223710016
12.610431,1.0068868341684194
12.617098,1.0080218976491129
12.623766,1.0090169269618467
12.630434,1.0098538783594555
12.637101,1.010569663696956
12.643769,1.0112249029381999
12.650436,1.0119560103243763
12.657104,1.0129229724638233
12.663772,1.0140177643461392
12.67044,1.0149918355848198
12.677107,1.015762871456868
12.683775,1.016284730101523
12.690441,1.0164765575177361
12.69711,1.0163139886673302
12.703776,1.0158372434622236
12.710444,1.015171778968446
12.717112,1.0145709766662274
12.72378,1.014247179458574
12.730447,1.0141495628212582
12.737115,1.014210974860683
12.743782,1.0145915764388986
12.75045,1.0154209985344513
12.757116,1.0166044271014836
12.763785,1.0179915395098516
12.770452,1.0195112613169741
12.77712,1.021099762800094
12.783789,1.0226459526183405
12.790455,1.0240450014269107
12.797123,1.025338394095261
12.80379,1.0266965721391617
12.810458,1.0282774389549425
12.817125,1.030131102665268
12.823793,1.0320004853634834
12.830461,1.0334907861469877
12.837129,1.0342702033832032
12.843795,1.0339915256031063
12.850464,1.0325891537109604
12.85713,1.0303744680286004
12.863798,1.0279603548567078
12.870465,1.0260950336392582
12.877133,1.025332129927183
12.883801,1.0259997454326122
12.890469,1.0278335284485727
12.897136,1.0301031917042172
12.903804,1.0321521878603042
12.910471,1.0334175506752734
12.917139,1.03382369269759
12.923805,1.0336750736707951
12.930474,1.0332248400255999
12.93714,1.0328034097219225
12.943809,1.0326916831077901
12.950478,1.0329600124669183
12.957144,1.033381029434259
12.963812,1.0336733992925753
12.970479,1.0338751300658962
12.977147,1.0341439345511143
12.983814,1.034708666820366
12.990482,1.0357828239232585
12.997149,1.037253797420814
13.003818,1.0388918708627548
13.010484,1.0405069446882387
13.017153,1.041871884162567
13.023819,1.0428411318635327
13.030487,1.043393089270278
13.037154,1.0436290465723108
13.043822,1.0436988360215014
13.050489,1.0437251236956673
13.057158,1.0438412685430873
13.063825,1.0440981170244656
13.070493,1.0445033695388797
13.077159,1.0451119922561607
13.083828,1.0459415746879883
13.090494,1.0469961247307782
13.097162,1.0482657164609406
13.103831,1.0496369029131767
13.110497,1.0509755078065546
13.117166,1.0522225767609934
13.123833,1.0533343658660215
13.130501,1.0542941842372906
13.137168,1.0551387763221731
13.143836,1.0558943630302193
13.150503,1.0565903782164683
13.157171,1.0572802606866323
13.163838,1.0579924550101842
13.170506,1.0587045775018848
13.177173,1.0593853643432238
13.183842,1.0600063304982998
13.190508,1.0605320084715493
13.197176,1.060964153258955
13.203843,1.0613191086402662
13.210511,1.0616048129053042
13.217178,1.0618526660992078
13.223846,1.0620991876039443
13.230514,1.0623753143913153
13.237182,1.0627114150507713
13.243848,1.0631242095642572
13.250517,1.063615674824307
13.257183,1.0641895248607325
13.263851,1.064870387706584
13.27052,1.0656932881176988
13.277186,1.0666925841067965
13.283854,1.0678924167526544
13.290522,1.0692936670547655
13.29719,1.0708739810581331
13.303857,1.0725594350205392
13.310525,1.0742382204609493
13.317192,1.0757882344319087
13.32386,1.0770827416407363
13.330526,1.07802231019015
13.337195,1.078546131471115
13.343862,1.078681903302613
13.35053,1.0785427735772122
13.357197,1.078249319946924
13.363865,1.0779285841822739
13.370532,1.0777268411879342
13.3772,1.0777802240882512
13.383867,1.078177773028146
13.390535,1.0789571633500195
13.397202,1.0800706164531568
13.403871,1.0814186333031417
13.410537,1.082961617510006
13.417206,1.084657921999116
13.423874,1.0863995451879433
13.43054,1.0881143800230446
13.437209,1.0898903579990975
13.443875,1.0918752246418828
13.450543,1.0941069536784742
13.457211,1.0965408183528886
13.463879,1.098974203093351
13.470546,1.1010906113824102
13.477214,1.1025417538657614
13.483881,1.1029762695408785
13.490549,1.1023948582442
13.497215,1.101150865888554
13.503884,1.0998394712675008
13.51055,1.0991809238830694
13.517219,1.099568978048128
13.523886,1.1011161360325235
13.530554,1.1037038498675227
13.537221,1.1069120389936968
13.543889,1.1101332555384757
13.550556,1.1128038470042385
13.557224,1.1149414693137316
13.56389,1.1168762903055616
13.57056,1.1187866658287953
13.577226,1.1208148025121156
13.583894,1.1228261152724044
13.590563,1.1245114407635184
13.597229,1.125653719124563
13.603897,1.126030791208391
13.610564,1.1256322507244911
13.617232,1.124744242488908
13.623899,1.123821931262958
13.630568,1.123266802554264
13.637235,1.1230883027158747
13.643903,1.123113053196692
13.65057,1.1231877281574747
13.657238,1.1231463153339925
13.663904,1.123089122965455
13.670573,1.1233361410612643
13.677239,1.1242370495213267
13.683908,1.1260687697294158
13.690575,1.128707562307078
13.697243,1.1317503344241229
13.70391,1.1347361151153774
13.710578,1.1371929100723257
13.717245,1.1388740832689928
13.723913,1.1397442760660703
13.730579,1.139933863188809
13.737248,1.13967011074041
13.743917,1.1391471728410192
13.750583,1.1385471233726523
13.757252,1.1378889762972033
13.763918,1.1371437963834101
13.770586,1.136442385822647
13.777253,1.1359002323671739
13.783921,1.1356173235633555
13.790588,1.1356683762288013
13.797256,1.1359013058882796
13.803924,1.1360910423288402
13.810592,1.1361383580241067
13.817258,1.1359715728276731
13.823927,1.135619886388083
13.830593,1.135245468049328
13.837261,1.1349916933702942
13.843928,1.1349821046299382
13.850596,1.1352816362116016
13.857264,1.135841111188446
13.863932,1.1365122730225516
13.870599,1.1371235710886485
13.877267,1.1374877538340762
13.883934,1.1374350391180927
13.890602,1.1371387903560033
13.897268,1.136939701234627
13.903937,1.1368644595903872
13.910605,1.1368362650887076
13.917272,1.136902276492147
13.923941,1.1370928406918535
13.930607,1.1373254957385532
13.937275,1.137440483353529
13.943942,1.137307352970855
13.95061,1.1369381732656365
13.957277,1.1366051169748232
13.963945,1.1365758876794814
13.970613,1.1368544353821333
13.977281,1.1374677468641878
13.983947,1.1384872184241819
13.990616,1.139801538762532
13.997282,1.1411938909060708
14.00395,1.1424851713808843
14.010617,1.1435713352852734
14.017285,1.1443746678843636
14.023952,1.144854601364611
14.030621,1.1450353558027115
14.037288,1.145033155890984
14.043956,1.1449910547653648
14.050622,1.144851151955992
14.057291,1.1444902505903816
14.063959,1.1439715923296854
14.070625,1.143378242230526
14.077294,1.1426804723239872
14.083961,1.1418456122988108
14.090629,1.140896704234527
14.097296,1.139902717318483
14.103964,1.1389995751539708
14.110631,1.1383056910661749
14.117299,1.1378642164752488
14.123966,1.1377701746006754
14.130634,1.138193147582673
14.137301,1.139216710737571
14.14397,1.1407307413567995
14.150636,1.1425559594222583
14.157305,1.14456030771257
14.163971,1.1465857879361716
14.170639,1.148431143532251
14.177306,1.1499425884353633
14.183974,1.151065380380507
14.190641,1.151797644938857
14.197309,1.1522095743896326
14.203977,1.1524354414592926
14.210645,1.1525455335766734
14.217311,1.1526045111695162
14.22398,1.1527256849237033
14.230648,1.1529797507504558
14.237314,1.1534096555326956
14.243983,1.1540585838265445
14.250649,1.1549511404590955
14.257318,1.1561085284672317
14.263985,1.1575742999033019
14.270653,1.1593436831667798
14.27732,1.1612167142923953
14.283988,1.1629025729810487
14.290655,1.1641876750214024
14.297323,1.164922535072898
14.303989,1.165134375452396
14.310658,1.165010305780273
14.317325,1.1647378687887868
14.323993,1.164534665705765
14.33066,1.1646870533909672
14.337328,1.1654176858645555
14.343995,1.1666958196691788
14.350663,1.1683642974371335
14.35733,1.1701980993492862
14.363998,1.171874254256911
14.370666,1.1731885427800381
14.377334,1.1740199222527776
14.384002,1.174372477785003
14.390669,1.1744744819186068
14.397337,1.1745979693429047
14.404003,1.1749835279063887
14.410672,1.1758046543479606
14.417338,1.1771242612406867
14.424006,1.1788348825104125
14.430674,1.1807299279659762
14.437342,1.1825591771963715
14.444009,1.1840806577067655
14.450677,1.1854297742667366
14.457344,1.1869172018672087
14.464012,1.1886154197433265
14.470678,1.1905906736481184
14.477347,1.1929957479937623
14.484014,1.1958921742798614
14.490682,1.1990944709565379
14.497349,1.2022376028150388
14.504017,1.2049447940127076
14.510684,1.2069409368004367
14.517352,1.2083029125228046
14.524019,1.2092470177356047
14.530687,1.2098271953017816
14.537354,1.21017403666004
14.544023,1.210560834338925
14.550691,1.211163246856035
14.557357,1.2119424325499901
14.564026,1.2128124409497456
14.570692,1.213701525695385
14.57736,1.2144854246749315
14.584027,1.2151220445979136
14.590695,1.2155891134083736
14.597363,1.2157741134595823
14.604031,1.215612902147199
14.610698,1.215088590308465
14.617366,1.2141886402530577
14.624033,1.2130318262227913
14.630701,1.2118194269672857
14.637367,1.2106939254149438
14.644036,1.2098015589255833
14.650702,1.209359934113965
14.657371,1.2095418589200793
14.664038,1.2102349395771463
14.670706,1.2111330245641183
14.677373,1.2119926174796376
14.684041,1.2126331149404486
14.690708,1.212979224993384
14.697376,1.213053825643765
14.704044,1.2129808829093085
14.710711,1.2130213065660678
14.71738,1.2134975944795432
14.724046,1.214627518508178
14.730715,1.2162182561955848
14.737381,1.2179249204609666
14.744049,1.2196231904903687
14.750716,1.2211746051174632
14.757384,1.222445784470633
14.764051,1.2234483414178532
14.77072,1.2242428185053278
14.777387,1.224902882183311
14.784055,1.2254657968537208
14.790721,1.2258883194038825
14.79739,1.2260045151334384
14.804056,1.2256726758444292
14.810724,1.2249693449636292
14.817391,1.224066154943415
14.824059,1.2231714748379627
14.830727,1.2225550171779302
14.837395,1.2226350536635937
14.844062,1.2238698510378363
14.85073,1.226301757254145
14.857397,1.2296719952454325
14.864065,1.2335975539748585
14.870733,1.2375142112303403
14.8774,1.2408686605490307
14.884068,1.2431925416937608
14.890735,1.2443669904934607
14.897404,1.2447024981088561
14.90407,1.2446951804696618
14.910738,1.244819798416549
14.917405,1.2452486661410076
14.924073,1.2460126986129578
14.93074,1.2471071137348422
14.937408,1.248383436033904
14.944076,1.249620995505775
14.950744,1.2506692223520341
14.95741,1.2517541282813514
14.964079,1.253192192833209
14.970745,1.255008874448695
14.977413,1.2572026850193994
14.98408,1.2597252802418857
14.990748,1.2624110452229025
14.997416,1.2650885414113269
15.004084,1.2675330716522708
15.010751,1.2695486434359544
15.017419,1.271072336145602
15.024087,1.2721681319262799
15.030754,1.2729372876479166
15.037422,1.2734710066554658
15.044088,1.2738979344675214
15.050757,1.274298818435652
15.057424,1.2746878628328542
15.064092,1.2750739496173753
15.070759,1.2754815667156238
15.077427,1.2760201119732
15.084094,1.2768039578617385
15.090762,1.277870569271317
15.097429,1.2792549509463593
15.104097,1.28098819741011
15.110765,1.2830339833538902
15.117433,1.2852829031131092
15.124099,1.2875959829923564
15.130768,1.2897645534279105
15.137434,1.291533739694235
15.144102,1.2927338718876515
15.150769,1.2932718326067147
15.157437,1.2931633106878513
15.164104,1.2925550430353243
15.170773,1.2916230871426642
15.17744,1.2905936862678598
15.184108,1.2898516995392904
15.190776,1.2897957429187534
15.197443,1.2906180031256693
15.204111,1.2923862169067908
15.210777,1.2949706206790155
15.217446,1.2980280207243942
15.224113,1.3012732050443665
15.230781,1.3044103967934533
15.237448,1.306978624538564
15.244116,1.3086053414788401
15.250783,1.3093697976943701
15.257451,1.3095751121964607
15.264118,1.3094261570453039
15.270786,1.3091354652803402
15.277452,1.3089077545278003
15.284122,1.3089196096419955
15.290788,1.3092092834560303
15.297456,1.3095897121448217
15.304123,1.30982181091341
15.310791,1.3097588971264655
15.317458,1.3094910962736876
15.324126,1.3091687484768024
15.330793,1.3088120770831928
15.337461,1.3085183185172138
15.34413,1.3085228834458977
15.350797,1.3089709982716415
15.357465,1.309784234337997
15.364132,1.3108664363319513
15.3708,1.3121947256366409
15.377466,1.3136843014331667
15.384135,1.3152513979914673
15.390801,1.3168182291735908
15.39747,1.3181812787804978
15.404137,1.3191231637208456
15.410805,1.319542348579972
15.417472,1.3194113129282006
15.42414,1.318928894760821
15.430807,1.3184504116904512
15.437475,1.3181280008722105
15.444141,1.3180044852356159
15.45081,1.3181080052318168
15.457477,1.3183286558856862
15.464145,1.318440329534912
15.470812,1.318220539722064
15.47748,1.3176147928616708
15.484147,1.3167385971632322
15.490815,1.315850246454401
15.497483,1.3152046468000216
15.50415,1.3148708821338693
15.510818,1.3148898034139986
15.517486,1.3152990471364427
15.524154,1.3160466134080486
15.53082,1.3170311270938093
15.537489,1.3181419273847892
15.544155,1.3193476283016552
15.550823,1.3206154270965786
15.55749,1.3218014718909425
15.564158,1.3227782212070447
15.570826,1.323490828639227
15.577494,1.3239161171158806
15.584161,1.3241379233013584
15.590829,1.3243119976686772
15.597496,1.3245429260245105
15.604164,1.3249324346624434
15.61083,1.3256191386870646
15.617499,1.3266925655251116
15.624166,1.328144783236341
15.630834,1.3298975673688962
15.637501,1.3317070162270146
15.644169,1.3332317873211523
15.650836,1.3342713974824918
15.657504,1.3347013731188024
15.664172,1.334452635938424
15.670839,1.3336305019991999
15.677507,1.3326266621124747
15.684175,1.3319807291326171
15.690843,1.3320301879038325
15.697509,1.33291372684478
15.704178,1.3346258635576058
15.710844,1.3370022174973466
15.717512,1.3395927079391632
15.724179,1.3417348240859714
15.730847,1.342911497426157
15.737514,1.3428170826302803
15.744183,1.3416272147844832
15.75085,1.3398309401169644
15.757518,1.3377011933069793
15.764184,1.3355784358778326
15.770853,1.3340339909315397
15.777519,1.3334651158054383
15.784187,1.3338377332054385
15.790854,1.3349649288115146
15.797523,1.3366832191689935
15.80419,1.3387654489148806
15.810858,1.3411174239562857
15.817526,1.3436456524655378
15.824193,1.346077087903626
15.830861,1.3482292209545825
15.837528,1.35005444520025
15.844196,1.3514974064393106
15.850863,1.3525421326407079
15.857532,1.3532462861043952
15.864198,1.3536510136032562
15.870867,1.3537761503268224
15.877533,1.3535974525328198
15.884201,1.3530602210639509
15.890868,1.3521818055496722
15.897536,1.3510278335302597
15.904203,1.3498004188040174
15.910872,1.3488342548670689
15.917539,1.3484216212030722
15.924207,1.3487612429147289
15.930873,1.3497882145283795
15.937542,1.351217704813986
15.944208,1.3527677125772897
15.950876,1.3541701697210524
15.957543,1.355286066059708
15.964211,1.3561518245012294
15.970879,1.3569253717290235
15.977547,1.3577961314225635
15.984215,1.3588584171798963
15.990882,1.360130303206958
15.99755,1.3614891841533017
16.004217,1.3627791336759962
16.010885,1.3639696688160736
16.017551,1.3650470549786249
16.02422,1.3660581699518826
16.030888,1.3670964104213792
16.037556,1.3682179667098673
16.044222,1.3695056598512894
16.05089,1.3710219950782871
16.057556,1.3727837885972576
16.064226,1.3747719024305198
16.070892,1.3769068245958955
16.07756,1.3790924159770053
16.084227,1.3812329582214575
16.090895,1.3832250904420398
16.097563,1.3849933248037263
16.104231,1.3865251108290733
16.110897,1.387835455722242
16.117565,1.388957305705763
16.124231,1.389949333451114
16.130901,1.3908364823893755
16.137569,1.3916418182749106
16.144236,1.3924235620698913
16.150904,1.393226808541814
16.15757,1.3940906643753914
16.164238,1.3950666806150183
16.170906,1.3962376323057237
16.177574,1.3977095621319462
16.18424,1.3995708839870387
16.190908,1.4018678654499974
16.197577,1.4045632105179284
16.204245,1.4075445189646445
16.210911,1.4106582323343657
16.217579,1.413702724280876
16.224245,1.4163228209717604
16.230915,1.4181189943462202
16.237581,1.4189843470475199
16.244249,1.419000773422613
16.250916,1.4182865463866157
16.257584,1.417084820894442
16.264252,1.4157110991244715
16.27092,1.4144898942181403
16.277586,1.4136586849689228
16.284254,1.4132856578850808
16.29092,1.4132743677655053
16.29759,1.4135112353835777
16.304258,1.4139714800929524
16.310925,1.4145765364699159
16.317593,1.415217621306268
16.324259,1.4158581316667682
16.330927,1.4165594979680163
16.337595,1.4174234875513134
16.344263,1.4184690861381246
16.350929,1.41970821785903
16.357597,1.4211512036399512
16.364265,1.42270010839463
16.370934,1.4240930378880343
16.3776,1.4250301157779588
16.384268,1.4254593716913302
16.390934,1.4255057164358251
16.397602,1.4252934418930026
16.40427,1.4249836502074986
16.410938,1.424846449044758
16.417604,1.425153344587112
16.424273,1.425871384939592
16.430941,1.4267501560637137
16.437609,1.4274539503230153
16.444275,1.4276460606741457
16.450943,1.4273754176753837
16.457611,1.4268542652024283
16.464279,1.4261492237300915
16.470947,1.4254544351613
16.477613,1.4251351862240909
16.484282,1.4254371996025388
16.490948,1.4262466297239407
16.497616,1.427305156214928
16.504284,1.428413387750247
16.510952,1.429403404202684
16.517618,1.4304088723492034
16.524286,1.4317006226410331
16.530954,1.4333157047700238
16.537622,1.4352385542466612
16.544289,1.4373879026957417
16.550957,1.439507892003276
16.557623,1.4412618131998145
16.564291,1.4423553678184238
16.570959,1.442737858730189
16.577627,1.4425623214917058
16.584293,1.4420928922203724
16.590961,1.4416215682175673
16.59763,1.4413393636227627
16.604298,1.4413946825175765
16.610964,1.4418418614105168
16.617632,1.442626887873788
16.6243,1.4435933990329086
16.630966,1.444516556980033
16.637636,1.4453301875098106
16.644302,1.4460340922595185
16.65097,1.4466835591644283
16.657637,1.4474949475755707
16.664305,1.448664939857677
16.670973,1.4503126265759452
16.677641,1.4524334910202596
16.684307,1.4548334774733034
16.690975,1.4570307674632856
16.697643,1.4584562322055565
16.704311,1.4589188356125489
16.710978,1.4585113104543064
16.717646,1.4575833916286913
16.724312,1.4566845120696672
16.73098,1.4562137020067039
16.737648,1.4564703552217169
16.744316,1.4576149188273164
16.750982,1.459557971221228
16.75765,1.4619122229652723
16.764318,1.4642030491965992
16.770987,1.4663395057000468
16.777655,1.4683743692659648
16.784321,1.470263490985224
16.790989,1.4720169416315083
16.797655,1.473608803498386
16.804325,1.4750047551567036
16.810991,1.4762533156908182
16.817659,1.4773826886700783
16.824326,1.478297518891876
16.830994,1.4789361124769451
16.837662,1.479450570377351
16.84433,1.4799853725210705
16.850996,1.4805404791724117
16.857664,1.4811425646034873
16.86433,1.4818734968789071
16.871,1.4828153026817685
16.877666,1.4840793822370677
16.884335,1.4857479309276522
16.891001,1.4877991581963728
16.897669,1.490176751554203
16.904337,1.492836381922467
16.911005,1.495688661274493
16.917671,1.4985243257563612
16.924339,1.5010978736362424
16.931007,1.5032668865427885
16.937675,1.5049575576507817
16.944344,1.5062020575086361
16.95101,1.5071626665999793
16.957678,1.508058883154905
16.964344,1.5091617836291658
16.971014,1.5107819466533159
16.97768,1.5131527832017482
16.984348,1.5162129377821287
16.991014,1.5197301451253233
16.997683,1.5234878818833202
17.004351,1.527221976228243
17.011019,1.530685869308483
17.017685,1.5337136517934495
17.024353,1.5363800665157321
17.031019,1.5389702312966917
17.037689,1.5417303252734733
17.044355,1.5448406098016068
17.051023,1.548270110596289
17.05769,1.5518490376757197
17.064358,1.5554807970457136
17.071026,1.5590429990274575
17.077694,1.5624282244813061
17.08436,1.565673104027527
17.091028,1.5689735485601117
17.097696,1.5725211926688436
